16	ve	-
17	had	-
18	wine	-
19	and	-
20	have	-
21	been	-
22	watching	-
23	Midnight	-
24	Oil	-
25	videos	-
26	tonight	-
27	.	-
28	Pete	-
29	ftw	-
30	!	-

TWEET	5626488487	64838454
1	Rock	-
2	of	1
3	Ages	-
4	-	-
5	Def	-
6	Leppard	-

TWEET	413453997631373313	31289325
1	Time	-
2	to	-
3	get	-
4	it	-
5	on	4
6	#offseason	-
7	http://t.co/8qJ2sXyhfJ	-

TWEET	451627081042915328	5743432
1	Number	-
2	crunching	-
3	for	2
4	the	-
5	past	-
6	day	-
7	-	-
8	2	-
9	new	-
10	unfollowers	-
11	.	-
12	Stats	-
13	via	12
14	http://t.co/AteZMmk8YN	-

TWEET	2856847253	28027885
1	Ooh	-
2	maybe	-
3	it's	-
4	the	-
5	big	-
6	ugly	-
7	second	-
8	day	-
9	of	8
10	"	-
11	crash	-
12	"	-
13	I'm	-
14	having	-
15	..	-
16	http://myloc.me/ebis	-

TWEET	155324838662246400	51159276
1	@charliecraven	-
2	and	-
3	yeah	-
4	I'm	-
5	a	-
6	total	-
7	dork	-
8	for	7
9	not	-
10	knowing	-
11	that	-
12	was	-
13	from	12
14	Alice	-
15	in	14
16	Wonderland	-
17	!	-
18	#dorkneuf	-

TWEET	28928700771	126506202
1	fiNna	-
2	gO	-
3	tO	2
4	cHeErleAdiN	-
5	pRactiCe	-
6	...	-
7	yaY	-
8	#cheer	-

TWEET	481206463944093696	16175253
1	@thegonow	-
2	I	-
3	am	-
4	familiar	-
5	with	3
6	both	-
7	,	-
8	last	-
9	there	-
10	in	9
11	'	-
12	06	-
13	.	-
14	I	-
15	grew	-
16	up	-
17	hearing	-
18	Hungarian	-
19	but	-
20	never	-
21	became	-
22	fluent	-
23	.	-
24	Do	-
25	u	-
26	speak	-
27	Polish	-
28	to	26
29	your	-
30	son	-
31	?	-

TWEET	499437665142325248	21972066
1	@Foxicakes	-
2	looks	-
3	like	2
4	you	-
5	wont	-
6	be	-
7	skipping	-
8	leg	-
9	day	-
10	today	-
11	.	-

TWEET	977530298	15213128
1	For	0
2	all	-
3	you	-
4	blind	-
5	Obama	-
6	followers	-
7	!	-
8	http://tinyurl.com/3pqjvy	-
9	,	-
10	Like	16
11	he	-
12	said	-
13	,	-
14	your	-
15	all	-
16	waiting	-
17	for	16
18	someone	-
19	to	-
20	take	-
21	care	-
22	of	21
23	you	-
24	!	-
25	Thanks	-
26	Joel	-
27	!	-

TWEET	1265789492	15766173
1	RT	-
2	@unclebobmartin	-
3	http://bit.ly/bzTt1	-
4	A	-
5	very	-
6	cool	-
7	presentation	-
8	of	7
9	the	-
10	SOLID	-
11	principles	-
12	.	-

TWEET	10149003199	50965321
1	Nicole	-
2	Ritchie	-
3	does	-
4	zig	-
5	zag	-
6	sack	-
7	doest	-
8	work	-
9	for	8
10	me	-
11	.	-
12	Men	-
13	looking	-
14	dapper	-
15	,	-
16	double	-
17	breasted	-
18	does	-
19	work	-
20	for	19
21	me	-
22	!	-

TWEET	28918596290	660523
1	RT	-
2	@Ledgerized	-
3	:	-
4	Man	-
5	loses	-
6	everything	-
7	in	6
8	elaborate	-
9	‘Fonzie’	-
10	scheme	-
11	.	-
12	http://bit.ly/9Pj5cf	-

TWEET	416317062818955264	16081399
1	RT	-
2	@WallyBock	-
3	12/26/13	-
4	:	-
5	A	-
6	Midweek	-
7	Look	-
8	at	7
9	the	-
10	Independent	-
11	Business	-
12	Blogs	-
13	http://t.co/VnYPBqSonR	-

TWEET	28931082730	15469335
1	RT	-
2	@Victorian4ED	-
3	:	-
4	#Quote	-
5	of	4
6	the	-
7	day	-
8	:	-
9	"	-
10	Fear	-
11	is	-
12	just	-
13	as	14
14	contagious	-
15	as	11
16	courage	-
17	.	-
18	Your	-
19	choice	-
20	.	-
21	"	-

TWEET	455662464357908480	30434652
1	@MrsSalSongz	-
2	@KellyElizaa	-
3	well	-
4	im	-
5	going	-
6	out	-
7	with	5
8	the	-
9	work	-
10	lot	-
11	but	-
12	may	-
13	leave	-
14	them	-
15	for	13
16	my	-
17	friends	-

TWEET	459728871051755520	35056724
1	#FlashbackFriday	-
2	Wishing	-
3	I	-
4	was	-
5	back	-
6	wandering	-
7	around	6
8	the	-
9	beautiful	-
10	garden	-
11	homes	-
12	in	11
13	Charleston	-
14	,	-
15	South	-
16	Carolina	-

TWEET	28900924686	29343466
1	@NikzSweets	-
2	lmaooo	-
3	iit	-
4	was	-
5	my	-
6	mans	-
7	..	-
8	iit	-
9	wasn't	-
10	hurt	-
11	at	10
12	first	-
13	but	-
14	now	-
15	I	-
16	feel	-
17	dat	-
18	shiit	-

TWEET	108387589492449280	169320049
1	@monaeebbyy2k11	-
2	I	-
3	miss	-
4	you	-
5	too	-
6	<3	-
7	I	-
8	miss	-
9	|California|	-
10	but	-
11	imma	-
12	come	-
13	see	-
14	you	-
15	as	-
16	soon	-
17	as	15
18	I	-
19	come	-
20	back	-
21	I	-
22	#promise	-

TWEET	240603598084521984	31555563
1	Slackin	-
2	'	-
3	I	-
4	just	-
5	finished	-
6	a	-
7	1.31	-
8	mi	-
9	run	-
10	with	9
11	a	-
12	pace	-
13	of	12
14	15'05	-
15	"	-
16	/mi	-
17	with	9
18	Nike+	-
19	Running	-
20	.	-
21	http://t.co/U2t8xXyL	-
22	#nikeplus	-

TWEET	481190766589771777	62600803
1	@lizfaw	-
2	I	-
3	feel	-
4	like	3
5	it's	-
6	important	-
7	for	6
8	best	-
9	friends	-
10	to	-
11	have	-
12	shared	-
13	hobbies	-
14	,	-
15	so	-
16	I'm	-
17	gonna	-
18	fall	-
19	on	18
20	my	-
21	sword	-
22	for	18
23	you	-
24	here	-
25	and	-
26	do	-
27	the	-
28	same	-
29	thing	-

TWEET	28841473438	80397306
1	So	0
2	when	-
3	Mike	-
4	Miller	-
5	comes	-
6	back	-
7	the	-
8	Heat	-
9	become	-
10	the	-
11	favorite	-
12	again	-
13	right	-
14	?	-
15	lmfao	-

TWEET	28859191143	29878590
1	Going	-
2	to	-
3	sleep	-
4	with	3
5	you	-
6	on	5
7	my	-
8	mind	-
9	..	-

TWEET	256331220999348224	51903595
1	@ayalamuseum	-
2	loved	-
3	Ayala	-
4	museum	-
5	.	-
6	We	-
7	visited	-
8	it	-
9	yesterday	-
10	afternoon	-
11	.	-
12	I	-
13	hope	-
14	there'll	-
15	bd	-
16	earphones	-
17	for	16
18	the	-
19	diorama	-
20	gallery	-
21	.	-
22	Overall	-
23	,	-
24	great	-
25	.	-

TWEET	5714071652	18648694
1	Fucking	-
2	hell	-
3	...	-
4	someone	-
5	I	-
6	went	-
7	to	6
8	school	-
9	with	6
10	(	-
11	v	-
12	nice	-
13	boy	-
14	)	-
15	was	-
16	killed	-
17	on	16
18	his	-
19	way	-
20	to	19
21	work	-
22	by	16
23	an	-
24	18	-
25	yo	-
26	who	-
27	ran	-
28	a	-
29	red	-
30	light	-
31	doing	-
32	100	-
33	mph	-
34	.	-
35	:-(	-

TWEET	152782254555402240	38731672
1	Know	-
2	a	-
3	military	-
4	child	-
5	deserving	-
6	of	5
7	recognition	-
8	?	-
9	Operation	-
10	Homefront	-
11	accepting	-
12	nominees	-
13	for	12
14	Military	-
15	Child	-
16	of	15
17	the	-
18	Year	-
19	http://t.co/XjKePp3a	-

TWEET	2841213205	25754133
1	Just	-
2	signed	-
3	up	-
4	for	3
5	NaNo	-
6	2009	-
7	-	-
8	my	-
9	first	-
10	year	-
11	ever	-

TWEET	48577285195972608	28943311
1	At	9
2	the	-
3	mac	-
4	store	-
5	,	-
6	my	-
7	boyfran	-
8	is	-
9	buying	-
10	a	-
11	new	-
12	macbook	-
13	on	9
14	a	-
15	whim	-
16	.	-

TWEET	191816634057494528	16525299
1	I	-
2	just	-
3	ousted	-
4	Kirin	-
5	S	-
6	.	-
7	as	3
8	the	-
9	mayor	-
10	of	9
11	Carina	-
12	State	-
13	School	-
14	on	13
15	@foursquare	-
16	!	-
17	http://t.co/JpnWet0q	-

TWEET	2412026419	26896086
1	http://twitpic.com/8wdfc	-
2	-	-
3	Very	-
4	cool	-
5	guy	-
6	sitting	-
7	next	-
8	to	7
9	me	-
10	at	6
11	the	-
12	2nd	-
13	Ave	-
14	Deli	-

TWEET	48777033672687616	119176864
1	Blog	-
2	Post	-
3	-	-
4	Learn	-
5	how	-
6	to	-
7	Raise	-
8	More	-
9	Money	-
10	and	-
11	Awareness	-
12	through	7
13	Collaborative	-
14	Partnership	-
15	46	-
16	-	-
17	http://ow.ly/4enPp	-

TWEET	28859045976	92607901
1	Figurative	-
2	speech	-
3	#Englishmajors	-
4	help	-
5	me	-
6	out	-
7	:	-
8	"	-
9	Twenty	-
10	sails	-
11	came	-
12	into	11
13	the	-
14	harbor	-
15	"	-
16	is	-
17	an	-
18	example	-
19	of_____________	-
20	?	-
21	What	-
22	figurative	-
23	type	-
24	?	-

TWEET	415125938418880512	51130093
1	one	-
2	kick	-
3	and	-
4	all	-
5	flying	-
6	without	5
7	wing	-
8	...	-
9	:3	-
10	Corntoz	-
11	#corntoz	-
12	http://t.co/gJGNSbimQW	-

TWEET	299533827603304448	20225738
1	Come	-
2	out	-
3	to	1
4	@479Clublush	-
5	Feb	-
6	.	-
7	15th	-
8	and	-
9	witness	-
10	The	-
11	Love	-
12	Jones	-
13	Experience	-
14	:	-
15	Open	-
16	Mic	-
17	Night	-
18	!	-
19	Music	-
20	by	19
21	@djayralphlaruen	-
22	http://t.co/N1YQHNVe	-

TWEET	28897515147	116018287
1	@diamondTIERA	-
2	we	-
3	gotta	-
4	test	-
5	guh	-
6	!	-
7	My	-
8	teacher	-
9	said	-
10	she	-
11	gne	-
12	strt	-
13	takin	-
14	off	-
15	points	-
16	if	11
17	we	-
18	late	-
19	on	18
20	test	-
21	dayz	-
22	....	-

TWEET	83927508898168834	14218197
1	That	-
2	was	-
3	an	-
4	outstanding	-
5	lunch	-
6	!	-
7	I	-
8	will	-
9	dream	-
10	about	9
11	that	-
12	salad	-
13	!	-
14	Yum	-
15	!	-

TWEET	443900033189289985	18273704
1	Ohhhh	-
2	I	-
3	LOVE	-
4	my	-
5	#GIRLS	-
6	gift	-
7	from	6
8	msalissanp	-
9	!	-
10	She	-
11	knows	-
12	me	-
13	so	-
14	well	-
15	.	-
16	I	-
17	also	-
18	love	-
19	that	18
20	we	-
21	say	-
22	this	-
23	http://t.co/qpq3vQ3G5P	-

TWEET	445216782648090625	23498950
1	#justfacts	-
2	RT	-
3	@desusnice	-
4	:	-
5	Miss	-
6	me	-
7	with	5
8	that	-
9	green	-
10	beer	-
11	.	-
12	Only	-
13	Patrick	-
14	we	-
15	acknowledge	-
16	is	-
17	Ewing	-
18	.	-

TWEET	20167057059	18712059
1	Here's	-
2	another	-
3	thing	-
4	grownups	-
5	say	-
6	that	5
7	I'm	-
8	now	-
9	saying	-
10	:	-
11	Gigantic	-
12	props	-
13	to	12
14	my	-
15	lawyer	-
16	,	-
17	without	24
18	whom	-
19	there's	-
20	no	-
21	way	-
22	I	-
23	could	-
24	do	-
25	any	-
26	of	25
27	this	-
28	.	-

TWEET	499815065780891648	63231015
1	RT	-
2	@ANI_news	-
3	:	-
4	BJP	-
5	President	-
6	Amit	-
7	Shah	-
8	appoints	-
9	JP	-
10	Nadda	-
11	as	8
12	the	-
13	state	-
14	incharge	-
15	of	14
16	J&K	-
17	for	14
18	the	-
19	next	-
20	assembly	-
21	elections	-

TWEET	28899528174	18085420
1	going	-
2	through	1
3	my	-
4	flickr	-
5	..	-
6	just	-
7	thought	-
8	id	-
9	re-share	-
10	my	-
11	fave	-
12	pic	-
13	of	12
14	@therocketsummer	-
15	from	12
16	toronto	-
17	warped	-
18	.	-
19	http://flic.kr/p/8hxhBL	-
20	<3	-

TWEET	384108208236670976	55369096
1	@CavsMoondog	-
2	if	14
3	that	-
4	is	-
5	true	-
6	,	-
7	I	-
8	picked	-
9	the	-
10	perfect	-
11	browns	-
12	game	-
13	to	-
14	make	-
15	my	-
16	first	-

TWEET	418886408510517248	41113536
1	@DeeRoss10	-
2	@ReillyMaher	-
3	yay	-
4	!	-
5	Glad	-
6	it	-
7	got	-
8	to	7
9	you	-
10	!	-
11	Miss	-
12	you	-
13	!!!	-
14	Hope	-
15	to	-
16	see	-
17	you	-
18	soon	-
19	!	-

TWEET	518035899041337345	18331888
1	in	6
2	other	-
3	news	-
4	,	-
5	she's	-
6	leaving	-
7	already	-
8	:/	-

TWEET	28929142265	19260016
1	Hal	-
2	Sparks	-
3	tonight	-
4	@comedyjuice	-
5	!!	-
6	For	9
7	tix	-
8	http://www.laughstub.com/buyTicket.cfm?showTimingID=41616	-
9	and	-
10	enter	-
11	the	-
12	promo	-
13	code	-
14	JUICE	-
15	!	-

TWEET	440697618713149440	46408882
1	I	-
2	dont	-
3	understand	-
4	when	-
5	someone	-
6	invites	-
7	you	-
8	to	6
9	their	-
10	birthday	-
11	party	-
12	(&	-
13	you	-
14	couldnt	-
15	go	-
16	the	-
17	very	-
18	last	-
19	minute	-
20	)	-
21	&	-
22	you	-
23	dont	-
24	invite	-
25	them	-
26	to	24
27	yours	-
28	.	-

TWEET	21466439391	21394594
1	@deviantART	-
2	is	-
3	looking	-
4	for	3
5	creative	-
6	designers/developers	-
7	http://bit.ly/cuPtzL	-
8	(	-
9	in	0
10	case	-
11	you	-
12	are	-
13	interested	-
14	)	-
15	=)	-

TWEET	393747849843720193	30810553
1	@kevinrichardson	-
2	@skulleeroz	-
3	@howied	-
4	@brian_littrell	-
5	THANK	-
6	YOU	-
7	very	-
8	much	-
9	!!!	-
10	See	-
11	you	-
12	on	10
13	board	-
14	!	-

TWEET	345475218661326848	26353917
1	Your	-
2	need	-
3	for	2
4	pleasure	-
5	is	-
6	heightened	-
7	these	-
8	days	-
9	as	6
10	delicious	-
11	V	-
12	...	-
13	More	-
14	for	13
15	Cancer	-
16	http://t.co/s6dRHMefG6	-

TWEET	420024358145650688	19425415
1	@canonkevy	-
2	been	-
3	thinking	-
4	of	3
5	y'all	-
6	over	5
7	there	-
8	.	-
9	Stay	-
10	warm	-
11	and	-
12	safe	-
13	!	-

TWEET	25987712175575040	17349654
1	Yes	-
2	,	-
3	people	-
4	should	-
5	take	-
6	responsibility	-
7	for	6
8	their	-
9	own	-
10	actions	-
11	,	-
12	but	-
13	people	-
14	in	13
15	the	-
16	public	-
17	eye	-
18	have	-
19	a	-
20	duty	-
21	to	-
22	be	-
23	roll	-
24	models	-
25	.	-

TWEET	158500252385689602	19530284
1	I'm	-
2	really	-
3	looking	-
4	forward	-
5	to	4
6	the	-
7	attacks	-
8	on	7
9	Frankie	-
10	Boyle	-
11	for	7
12	his	-
13	views	-
14	,	-
15	I'm	-
16	going	-
17	to	-
18	laughing	-
19	my	-
20	ass	-
21	off	18

TWEET	108249285828673536	20495856
1	A	-
2	mass	-
3	of	2
4	mirrored	-
5	glass	-
6	,	-
7	beads	-
8	,	-
9	feathers	-
10	,	-
11	animal	-
12	bones	-
13	&	-
14	rare	-
15	stones	-
16	...	-

TWEET	28906621653	144966265
1	RT	-
2	@itiswhatitis_5	-
3	:	-
4	Nothing	-
5	is	-
6	more	-
7	despicable	-
8	than	6
9	respect	-
10	based	-
11	on	10
12	fear	-
13	.	-

TWEET	415812426958123009	14804994
1	Don't	-
2	mess	-
3	!!!	-
4	"	-
5	@Pussycat253	-
6	:	-
7	It	-
8	always	-
9	kicks	-
10	off	-
11	at	9
12	Christmas	-
13	....	-
14	you	-
15	have	-
16	to	-
17	be	-
18	prepared	-
19	...	-
20	@markbrown83	-
21	http://t.co/uXEqFydEei	-
22	"	-

TWEET	388971555755409408	11499772
1	@Incidence0	-
2	Thanks	-
3	.	-
4	Are	-
5	you	-
6	back	-
7	in	4
8	blighty	-
9	or	-
10	living	-
11	it	-
12	up	-
13	in	10
14	sunny	-
15	spain	-
16	for	10
17	the	-
18	weekend	-
19	?	-

TWEET	2583268082	31079987
1	There	-
2	are	-
3	times	-
4	I	-
5	really	-
6	,	-
7	really	-
8	miss	-
9	Bro	-
10	.	-
11	Royer	-
12	.	-
13	This	-
14	is	-
15	one	-
16	of	15
17	those	-
18	times	-
19	.	-
20	I	-
21	pray	-
22	Sis	-
23	.	-
24	Royer's	-
25	holding	-
26	on	25
27	.	-

TWEET	259298576088305664	27335836
1	...	-
2	@THEN1CKSTER	-
3	on	2
4	coming	-
5	to	4
6	terms	-
7	with	6
8	his	-
9	heresy	-
10	...	-
11	http://t.co/KbaYxDSZ	-

TWEET	17915186442	15372925
1	Counting	-
2	the	-
3	days	-
4	,	-
5	14	-
6	days	-
7	till	6
8	my	-
9	wedding	-
10	to	9
11	the	-
12	most	-
13	wonderful	-
14	woman	-
15	in	14
16	the	-
17	world	-
18	!!!!!!!	-

TWEET	21070204716	55564298
1	Don't	-
2	bring	-
3	me	-
4	to	2
5	those	-
6	activity	-
7	when	-
8	you	-
9	are	-
10	afraid	-
11	of	10
12	your	-
13	friends	-
14	might	-
15	mislead	-
16	me	-
17	.	-
18	If	-
19	you	-
20	don't	-
21	give	-
22	me	-
23	chances	-
24	to	-
25	learn	-
26	..	-
27	Don't	-
28	...	-

TWEET	307902307276820480	41774334
1	First-Next	-
2	Board	-
3	for	2
4	Transitions	-
5	(	-
6	Autism	-
7	&	-
8	Special	-
9	Education	-
10	)	-
11	-	-
12	Autism	-
13	Classroom	-
14	http://t.co/JSsMQ684yw	-

TWEET	20711099833	24476119
1	SoTenacious.com	-
2	?	-
3	Teairra	-
4	Mari	-
5	:	-
6	Point	-
7	Of	6
8	No	-
9	Return	-
10	(	-
11	Mixtape	-
12	)	-
13	http://bit.ly/9mApnM	-

TWEET	298546015378735104	24401652
1	Earthy	-
2	Mama	-
3	has	-
4	a	-
5	great	-
6	blog	-
7	post	-
8	up	-
9	about	7
10	Valentines	-
11	Day	-
12	.	-
13	She	-
14	would	-
15	like	-
16	to	-
17	hear	-
18	how	-
19	you	-
20	plan	-
21	to	-
22	spend	-
23	...	-
24	http://t.co/DOHqUbmB	-

TWEET	6774168690	21341085
1	Triple	-
2	Whammy	-
3	Snacktion	-
4	for	3
5	@klacille	-
6	!	-
7	http://yfrog.com/4ie73j	-

TWEET	273492445306691584	19810815
1	@Rachel276_90	-
2	just	-
3	under	0
4	forever	-
5	then	-
6	haha	-

TWEET	415585715473244160	36302301
1	@eleanorcastile	-
2	that	-
3	would	-
4	work	-
5	if	4
6	it	-
7	wasnt	-
8	me	-
9	who	-
10	really	-
11	really	-
12	wants	-
13	a	-
14	mince	-
15	pie	-
16	right	-
17	now	-
18	.	-

TWEET	449044061127581696	54780756
1	...	-
2	alleviate	-
3	conditions	-
4	that	3
5	make	-
6	abortion	-
7	seem	-
8	like	7
9	the	-
10	only	-
11	option	-
12	for	11
13	so	-
14	many	-
15	people	-
16	.	-
17	"	-
18	http://t.co/zdXq3to8X9	-
19	@beardonabike	-

TWEET	394425227167277056	33169302
1	@dazzlingtaem	-
2	DID	-
3	YOU	-
4	GO	-
5	TO	4
6	ONE	-
7	?!	-

TWEET	11879818711	18618195
1	When	-
2	I	-
3	ask	-
4	God	-
5	,	-
6	"	-
7	Why	-
8	do	-
9	You	-
10	put	-
11	up	-
12	with	11
13	me	-
14	?	-
15	"	-
16	it's	-
17	the	-
18	wrong	-
19	question	-
20	.	-
21	I	-
22	should	-
23	ask	-
24	,	-
25	"	-
26	Why	-
27	do	-
28	You	-
29	love	-
30	me	-
31	?	-
32	"	-
33	Because	0
34	that's	-
35	what	-
36	He	-
37	does	-
38	!	-

TWEET	359551712979193858	16306947
1	Photo	-
2	:	-
3	vintagegal	-
4	:	-
5	Illustration	-
6	by	5
7	Coles	-
8	Phillips	-
9	,	-
10	1927	-
11	http://t.co/FDoiWUO3yp	-

TWEET	4322077444145152	17305435
1	I'm	-
2	at	1
3	Hilton	-
4	Hawaiian	-
5	Village	-
6	(	-
7	Rainbow	-
8	Tower	-
9	)	-
10	.	-
11	http://4sq.com/cZKMbd	-

TWEET	28913986365	26067333
1	RT	-
2	@eye_ee_duh_Esq	-
3	:	-
4	LMBO	-
5	!	-
6	This	-
7	man	-
8	filed	-
9	an	-
10	EMERGENCY	-
11	Motion	-
12	for	11
13	Continuance	-
14	on	8
15	account	-
16	of	15
17	the	-
18	Rangers	-
19	game	-
20	tonight	-
21	!	-
22	«	-
23	Wow	-
24	lmao	-

TWEET	282408431527288832	26251502
1	Its	-
2	pouring	-
3	outside	-
4	.	-
5	What	-
6	else	-
7	you	-
8	can	-
9	do	-
10	except	-
11	for	10
12	a	-
13	round	-
14	or	-
15	two	-
16	of	13
17	so	-
18	called	-
19	ancient	-
20	defending	-
21	game	-
22	.	-

TWEET	467770618709282816	17299310
1	Your	-
2	plate	-
3	of	2
4	chocolate	-
5	chips	-
6	is	-
7	served	-
8	!	-
9	;-)	-
10	Heirloom	-
11	organic	-
12	raw	-
13	vegan	-
14	style	-
15	.	-
16	This	-
17	kind	-
18	of	17
19	Cacao	-
20	=	-
21	the	-
22	catalyst	-
23	...	-
24	http://t.co/wCyDLqEVyh	-

TWEET	71527583560368128	19181123
1	Ahh	-
2	;	-
3	nice	-
4	to	-
5	get	-
6	the	-
7	camera	-
8	out	5
9	as	5
10	a	-
11	parent	-
12	rather	-
13	than	11
14	professionally	-
15	;	-
16	son's	-
17	maypole	-
18	dance	-
19	this	-
20	morning	-
21	.	-

TWEET	372194013862174720	23991035
1	Today	-
2	was	-
3	harder	-
4	than	3
5	I	-
6	thought	-
7	it	-
8	would	-
9	be	-
10	,	-
11	especially	-
12	considering	-
13	I	-
14	didn't	-
15	think	-
16	it	-
17	would	-
18	be	-
19	hard	-
20	at	-
21	http://t.co/8tVzKD9OUX	-

TWEET	2401304803	18113614
1	Blog	-
2	post	-
3	:	-
4	McBride	-
5	has	-
6	a	-
7	2nd	-
8	birthday	-
9	inside	5
10	a	-
11	week	-
12	-	-
13	http://tinyurl.com/movhvh	-

TWEET	11006742748	23695681
1	I	-
2	made	-
3	honey	-
4	cornbread	-
5	......	-
6	and	-
7	I'ma	-
8	feature	-
9	it	-
10	on	8
11	my	-
12	menu	-
13	!!!!	-

TWEET	1863624265	26587225
1	A	-
2	dish	-
3	of	2
4	fryed	-
5	cream	-
6	,	-
7	recipe	-
8	from	7
9	1714	-
10	http://tinyurl.com/qkpzuy	-

TWEET	289529747476738048	15810132
1	Even	-
2	when	-
3	making	-
4	an	-
5	@inagarten	-
6	recipe	-
7	it's	-
8	APPARENTLY	-
9	still	-
10	frowned	-
11	upon	10
12	to	-
13	talk	-
14	aloud	-
15	to	13
16	yourself	-
17	about	13
18	vegetables	-
19	in	18
20	the	-
21	grocery	-
22	store	-
23	.	-

TWEET	432202226137067520	20421524
1	I	-
2	have	-
3	completed	-
4	the	-
5	quest	-
6	'	-
7	Fulfill	-
8	the	-
9	villagers`	-
10	...	-
11	'	-
12	in	5
13	the	-
14	#iPad	-
15	game	-
16	The	-
17	Tribez	-
18	.	-
19	http://t.co/qvovdt2rVI	-
20	#ipadgames	-
21	,	-
22	#gameinsight	-

TWEET	447816142074441728	27382182
1	Kyle	-
2	Lowry	-
3	throws	-
4	his	-
5	hands	-
6	up	5
7	in	3
8	the	-
9	air	-
10	and	-
11	has	-
12	DeMar	-
13	come	-
14	from	13
15	behind	-
16	to	-
17	hug	-
18	him	-
19	!	-
20	#rtz	-

TWEET	394151124288438272	35710354
1	@WSJ	-
2	why	-
3	dress	-
4	the	-
5	same	-
6	-	-
7	women	-
8	and	-
9	men	-
10	are	-
11	different	-
12	and	-
13	that	-
14	should	-
15	be	-
16	celebrated	-
17	as	16
18	being	-
19	different	-
20	but	-
21	always	-
22	equal	-
23	in	22
24	every	-
25	way	-
26	.	-

TWEET	6564165239	41048131
1	You	-
2	aren't	-
3	much	-
4	more	-
5	subdued	-
6	than	4
7	you	-
8	were	-
9	yesterday	-
10	,	-
11	yet	-
12	you	-
13	...	-
14	More	-
15	for	14
16	Leo	-
17	http://twittascope.com/twittascope/?sign=5	-

TWEET	194196655011143680	34391737
1	@pileofperson	-
2	the	-
3	top	-
4	photo	-
5	with	4
6	water	-
7	in	6
8	background	-

TWEET	28907919820	175186391
1	Motorola	-
2	Droid	-
3	OEM	-
4	Window	-
5	Mount	-
6	–	-
7	Only	-
8	for	0
9	the	-
10	First	-
11	Generation	-
12	Motorola	-
13	Droid	-
14	:	-
15	Product	-
16	DescriptionThe	-
17	Motorola	-
18	DR	-
19	...	-
20	http://bit.ly/becZWl	-

TWEET	518680401498619906	17902516
1	#EuropeAgainstAusterity	-
2	is	-
3	out	-
4	!	-
5	http://t.co/8CJVJ0rnsQ	-
6	Stories	-
7	via	6
8	@Hest_ebooks	-
9	@HighlandNews	-

TWEET	28892658155	41727873
1	Calculus	-
2	after	1
3	2	-
4	hours	-
5	of	4
6	sleep	-
7	is	-
8	like	7
9	getting	-
10	punched	-
11	by	10
12	mayweather	-
13	with	10
14	brass	-
15	knuckles	-
16	.	-

TWEET	21605694587281408	201543025
1	RT	-
2	@TheBlissfulChef	-
3	:	-
4	Just	-
5	heard	-
6	vegetables	-
7	will	-
8	be	-
9	the	-
10	new	-
11	meat	-
12	in	8
13	2011	-
14	.	-
15	Woot	-
16	Woot	-
17	!	-

TWEET	330577145883668481	20358426
1	I	-
2	live	-
3	on	2
4	the	-
5	edge	-
6	,	-
7	reading	-
8	mortgage	-
9	guides	-
10	with	7
11	breakfast	-
12	.	-

TWEET	5417175275798529	22555565
1	Just	-
2	passed	-
3	1000	-
4	followers	-
5	in	2
6	less	-
7	than	6
8	a	-
9	year	-
10	.	-
11	Thank	-
12	U	-
13	all	-
14	4	11
15	the	-
16	luv	-
17	.	-
18	New	-
19	Adoption	-
20	situations	-
21	http://bit.ly/dCSLVmto	-

TWEET	308133022325161984	780477
1	I	-
2	just	-
3	added	-
4	"	-
5	Run	-
6	Eurasia	-
7	Run	-
8	-	-
9	Day7	-
10	"	-
11	to	3
12	Singapore	-
13	:	-
14	http://t.co/bOloLbTCle	-

TWEET	4976075439	15066074
1	RT	-
2	@CotCAZ	-
3	Today's	-
4	sermon	-
5	"	-
6	But	-
7	I	-
8	Don't	-
9	Have	-
10	the	-
11	Gift	-
12	Of	11
13	Evangelism	-
14	"	-
15	(	-
16	Acts	-
17	9:19	-
18	b-43	-
19	)	-
20	is	-
21	now	-
22	up	-
23	-	-
24	http://is.gd/4pKW2	-

TWEET	464166486106329088	51047425
1	Urban	-
2	dictionary	-
3	(	-
4	WOWS	-
5	)	-
6	words	-
7	of	6
8	the	-
9	week	-
10	:	-
11	http://t.co/yeq00MFq8i	-
12	http://t.co/xPfvDTHJLW	-

TWEET	28928502211	32664499
1	I	-
2	bet	-
3	!	-
4	Haha	-
5	#teamceltics	-
6	yesterday	-
7	!	-
8	Clowns	-
9	!	-
10	RT	-
11	@BigJon_99	-
12	:	-
13	#teamheat	-
14	at	13
15	Philly	-
16	2nite	-
17	,	-
18	let's	-
19	go	-
20	!	-

TWEET	36246374219522048	250291072
1	#NSN3D	-
2	sorrryyz	-
3	i	-
4	got	-
5	caught	-
6	for	5
7	textinnggg	-
8	.	-
9	dudeee	-
10	.	-
11	it	-
12	was	-
13	the	-
14	most	-
15	awkward	-
16	thing	-
17	ever	-
18	!	-
19	I	-
20	SEE	-
21	YOU	-
22	DOWN	-
23	THER	-
24	!	-

TWEET	28847830495	94230043
1	#uWasCoolUntil	-
2	you	-
3	unfollowed	-
4	me	-
5	!	-
6	R	-
7	E	-
8	T	-
9	W	-
10	E	-
11	E	-
12	T	-
13	if	15
14	you	-
15	Hate	-
16	when	-
17	people	-
18	do	-
19	that	-
20	for	22
21	no	-
